12mm-faceted-peach-moonstone-27214?gp_product_id=27214?v=20,27214
12mm-faceted-peach-moonstone-27214?gp_product_id=27214?v=31,27214
Peach-Moonstone-Faceted-Round-Beads?gp_product_id=27215,27215
Peach-Moonstone-Faceted-Round-Beads?gp_product_id=27215?v=31,27215
14mm-faceted-peach-moonstone-27215?gp_product_id=27215?v=34,27215
Peach-Moonstone-Faceted-Round-Beads?gp_product_id=27215?v=34,27215
16mm-faceted-peach-moonstone-27216?gp_product_id=27216,27216
Peach-Moonstone-Faceted-Round-Beads?gp_product_id=27216,27216
precious-and-semi-precious-gemstone-beads-6/gemstone-beads-moonstone-76/16mm-faceted-peach-moonstone-27216?gp_product_id=27216,27216
16mm-faceted-peach-moonstone-27216?gp_product_id=27216?v=33,27216
14mm-faceted-rainbow-moonstone-27220,27220
14mm-faceted-rainbow-moonstone-27220?v=20,27220
14mm-faceted-rainbow-moonstone-27220?v=33,27220
14mm-faceted-rainbow-moonstone-27220?v=34,27220
rose-quartz-145/12mm-40cm-rose-quartz-128-facet-round-beads-27713?sort=rating&order=ASC&limit=75&gp_product_id=27713,27713
findings-jewelry-components-and-parts-3/findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/22680-28g-14k-yellow-gold-medium-temper-round-wire-27965?sort=pd.name&order=DESC&limit=50&gp_product_id=27965,27965
findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/4974-22g-gf-12-20-soft-temper-round-wire-27986?sort=p.model&order=DESC&limit=100&gp_product_id=27986,27986
findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/4985-24g-gf-12-20-medium-temper-round-wire-27988?sort=p.model&order=DESC&limit=100&gp_product_id=27988,27988
findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/40135-24g-18k-white-gold-soft-temper-round-wire-27997?sort=p.model&order=DESC&limit=100&gp_product_id=27997,27997
findings-jewelry-components-and-parts-3/findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/22703-26g-18k-white-gold-soft-temper-round-wire-27998?sort=pd.name&order=DESC&limit=50&gp_product_id=27998,27998
findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/4989-12g-sterling-silver-soft-temper-round-wire-28013?sort=p.model&order=DESC&limit=100&gp_product_id=28013,28013
findings-jewelry-components-and-parts-3/bead-caps-cones-and-tops-12/findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/4997-28g-sterling-silver-soft-temper-round-wire-28035?sort=p.date_added&order=DESC&limit=100&gp_product_id=28035,28035
findings-jewelry-components-and-parts-3/findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/4997-28g-sterling-silver-soft-temper-round-wire-28035?sort=pd.name&order=DESC&limit=50&gp_product_id=28035,28035
Sterling-Silver-Half-Round-Wire?gp_product_id=28045,28045
findings-jewelry-components-and-parts-3/bead-caps-cones-and-tops-12/findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/4781-16g-14k-white-gold-soft-temper-round-wire-28056?sort=p.date_added&order=DESC&limit=100&gp_product_id=28056,28056
swarovski-crystals-34/4mm-capri-blue-aurore-boreale-5328-bicone-swarovski-crystal-28505?order=DESC&limit=100&gp_product_id=28505,28505
swarovski-crystals-34/18x12mm-crystal-5500-teardrop-swarovski-crystal-29148?order=DESC%3D&limit=100&gp_product_id=29148,29148
swarovski-elements-8/swarovski-crystals-34/24x12mm-crystal-aurore-boreale-6100-pear-shape-drop-swarovski-crystal-29223?sort=p.price&order=DESC&limit=100&gp_product_id=29223,29223
swarovski-elements-8/swarovski-crystals-34/105x7mm-crystal-5500-teardrop-swarovski-crystal-29283?sort=pd.name&order=ASC&limit=50&gp_product_id=29283,29283
swarovski-crystals-34/9x6mm-amethyst-5500-teardrop-swarovski-crystal-30050?order=DESC&limit=100&gp_product_id=30050,30050
swarovski-crystals-34/18x12mm-crystal-aurore-boreale-5203-polygon-swarovski-crystal-30279?order=DESC%3D&limit=100&gp_product_id=30279,30279
3mm-burgundy-5810-burgundy-swarovski-crystal-pearl-30283,30283
swarovski-crystals-34/18x12mm-black-diamond-5203-polygon-swarovski-crystal-30449?order=DESC%3D&limit=100&gp_product_id=30449,30449
swarovski-crystals-34/17mm-crystal-6015-polygon-drop-swarovski-crystal-30572?order=DESC%3D&limit=100&gp_product_id=30572,30572
swarovski-crystals-34/16mm-ruby-6106-pear-shape-drop-swarovski-crystal-31133?order=DESC%3D&limit=100&gp_product_id=31133,31133
Rose-Gold-Filled-Roundel-Beads?gp_product_id=31317,31317
findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/4977-28g-rose-gold-filled-12-20-soft-temper-round-wire-35007?sort=p.model&order=DESC&limit=100&gp_product_id=35007,35007
findings-jewelry-components-and-parts-3/headpins-and-ballpins-131/28937-15-inch-26g-04x38mm-14k-headpin-35009?sort=rating&order=ASC&limit=75&gp_product_id=35009,35009
findings-jewelry-components-and-parts-3/headpins-and-ballpins-131/29987-15-inch-24g-05x38mm-14k-headpin-35012?sort=rating&order=DESC&limit=75&gp_product_id=35012,35012
findings-jewelry-components-and-parts-3/headpins-and-ballpins-131/29988-2-inch-24g-05x51mm-14k-headpin-35013?sort=rating&order=DESC&limit=75&gp_product_id=35013,35013
findings-jewelry-components-and-parts-3/bails-and-enhancers-11/2498-8x14mm-18k-with-jump-ring-small-enhancer-35094?sort=p.model&order=DESC&limit=100&gp_product_id=35094,35094
findings-jewelry-components-and-parts-3/bails-and-enhancers-11/2499-9x16mm-18k-with-jump-ring-large-enhancer-35095?sort=p.model&order=DESC&limit=100&gp_product_id=35095,35095
14K-Tongue-for-Fish-Hook-Clasps?gp_product_id=35097,35097
14K-Gold-Rectangle-Filigree-Flower-and-Stripe-Clasp-for-Single-or-Multi-Row-44820?gp_product_id=35138,35138
stringing-supplies-23/2513-065mm-hole-beadtip-14k-35160?sort=rating&order=ASC&limit=15&gp_product_id=35160,35160
14K-Gold-Heart-Padlock-Clasp?gp_product_id=35161,35161
findings-jewelry-components-and-parts-3/bead-caps-cones-and-tops-12/findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/box-clasps-166/2623-16x17mm-14k-1-row-fancy-w-safety-clasp-35281?sort=p.model&order=DESC&limit=100&gp_product_id=35281,35281
Fish-Hook-Clasp-with-Filigree-Double-Heart-Pattern?gp_product_id=35285?v=34,35285
findings-jewelry-components-and-parts-3/bails-and-enhancers-11/2631-9-10mm-14k-enhancer-35320?sort=p.price&order=DESC&limit=100&gp_product_id=35320,35320
findings-jewelry-components-and-parts-3/bails-and-enhancers-11/2654-8-9mm-14k-with-jump-ring-pendant-hanger-w-safety-35337?sort=p.model&order=DESC&limit=25&gp_product_id=35337,35337
findings-jewelry-components-and-parts-3/bails-and-enhancers-11/2656-8-9mm-14k-with-jump-ring-pendant-hanger-w-safety-35339?sort=p.model&order=DESC&limit=75&gp_product_id=35339,35339
14K-Gold-Slanted-Stripe-Fish-Hook-Clasp?gp_product_id=35343,35343
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/fish-hook-clasps-164/2533-6x16mm-14k-fish-slanted-stripe-clasp-35343?sort=p.price&order=ASC&limit=75&gp_product_id=35343,35343
14K-Gold-Pearl-Shortener-Safety-Pin-Style?gp_product_id=35359,35359
Sterling-Silver-Heart-Padlock-Clasp?gp_product_id=35428,35428
2463-sterling-silver-small-enhancer-w-ring-35479?gp_product_id=35479,35479
14K-Gold-Smooth-Solid-Fish-Hook-Clasp?gp_product_id=35526,35526
14K-Gold-Filigree-Flower-Weave-Fish-Hook-Clasp?gp_product_id=35534,35534
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/ball-and-bead-clasps-163/17086-10mm-14k-ball-clasp-35599?sort=p.sort_order&order=ASC&limit=75&gp_product_id=35599,35599
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/ball-and-bead-clasps-163/24233-12mm-14k-ball-matte-clasp-35604?sort=p.sort_order&order=ASC&limit=75&gp_product_id=35604,35604
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/ball-and-bead-clasps-163/23699-11x16mm-14k-1-row-matte-oval-clasp-35612?sort=p.sort_order&order=ASC&limit=75&gp_product_id=35612,35612
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/ball-and-bead-clasps-163/36370-4pts-10mm-14k-diamond-clasp-35626?sort=p.sort_order&order=ASC&limit=75&gp_product_id=35626,35626
14K-Gold-Smooth-Multi-Row-Flat-Bar-Clasp?gp_product_id=35639,35639
findings-jewelry-components-and-parts-3/bead-caps-cones-and-tops-12/findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/bar-clasps-161/36404-375-pts-diamond-6-strands-14k-35669?sort=p.model&order=DESC&limit=100&gp_product_id=35669,35669
findings-jewelry-components-and-parts-3/earring-findings-parts-and-components-18/leverback-earrings-175/24245-14k-pair-9pts-diamond-leverback-w-pearl-drop-35698?sort=rating&order=DESC&limit=50&gp_product_id=35698,35698
findings-jewelry-components-and-parts-3/settings-for-pearls-and-beads-133/24249-14k-pair-6pts-diamond-matte-leverback-w-pearl-cup-35702?sort=p.price&order=DESC&limit=50&gp_product_id=35702,35702
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/ball-and-bead-clasps-163/16467-15pts-diamond-10mm-14k-heart-clasp-35760?sort=rating&order=DESC&limit=15&gp_product_id=35760,35760
ball-and-bead-clasps-163/24257-12mm-14k-bead-matte-clasp-35802?order=ASC&limit=75&gp_product_id=35802,35802
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/ball-and-bead-clasps-163/16480-10x10mm-14k-1-row-x-clasp-35807?sort=p.sort_order&order=ASC&limit=75&gp_product_id=35807,35807
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/ball-and-bead-clasps-163/36452-4pts-10mm-14k-diamond-clasp-35824?sort=p.sort_order&order=ASC&limit=75&gp_product_id=35824,35824
findings-jewelry-components-and-parts-3/bead-caps-cones-and-tops-12/findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/bar-clasps-161/36456-6-strands-5pts-diamond-clasp-14k-35830?sort=p.model&order=DESC&limit=100&gp_product_id=35830,35830
findings-jewelry-components-and-parts-3/earring-findings-parts-and-components-18/leverback-earrings-175/24263-14k-pair-10pts-diamond-leverback-w-pearl-cup-35887?sort=rating&order=DESC&limit=25&gp_product_id=35887,35887
findings-jewelry-components-and-parts-3/settings-for-pearls-and-beads-133/24273-14k-pair-6pts-diamond-matte-leverback-w-pearl-cup-35900?sort=p.price&order=DESC&limit=50&gp_product_id=35900,35900
14K-Gold-Pearl-Pendant-Cage-with-Pave-Diamonds?gp_product_id=35929,35929
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/ball-and-bead-clasps-163/16513-15pts-diamond-10mm-14k-heart-matte-clasp-35960?sort=pd.name&order=ASC&limit=50&gp_product_id=35960,35960
14K-and-18K-Gold-Thin-Star-Pattern-Pearl-Pendant-Cup?gp_product_id=35977,35977
14K-and-18K-Gold-Fluted-6-Point-Pearl-Pendant-Cup?gp_product_id=35980,35980
14K-and-18K-Gold-Pearl-Pendant-Cup-with-Dotted-Edge?gp_product_id=36023,36023
leverback-earrings-175/14882-7x5mm-14k-pear-leverback-36029?sort=rating&order=DESC&limit=50&gp_product_id=36029,36029
14K-and-18K-Gold-Thin-Star-Pattern-Pearl-Pendant-Cup?gp_product_id=36069,36069
14K-Yellow-Gold-Smooth-Round-Bead-Light-Weight?gp_product_id=36278,36278
4623-1x27mm-14k-earring-hollow-round-hoop-36313,36313
findings-jewelry-components-and-parts-3/settings-for-pearls-and-beads-133/4214-14k-screw-eye-36625?sort=rating&order=DESC&limit=50&gp_product_id=36625,36625
Smooth-Edge-Friction-Push-Earring-Back-Fits-066-091mm-Post?gp_product_id=36854,36854
3756-076mm-14k-94mmfriction-post-37064?search=&limit=50,37064
18K-Gold-Smooth-Round-Bead-Light-Weight?gp_product_id=37125,37125
18K-Gold-Smooth-Round-Bead-Light-Weight?gp_product_id=37128,37128
33605-sterling-silver-leverback-w-open-ring-37270?gp_product_id=37270?v=20,37270
high-karat-solid-gold-beads-135/high-karat-solid-gold-beads-135/14k-gold-beads-31/14k-gold-beads-without-stones-117/-25mm-14k-w-040-045-hole-rho-37277?sort=p.price&order=ASC&limit=50&gp_product_id=37277,37277
Belcher-Rolo-Chain-by-Foot?gp_product_id=37309,37309
-14k-yellow-gold-43mm-37662?search=&sort=p.model&order=ASC&gp_product_id=37662,37662
ab/14805-sterling-silver-13mm-long-short-cable-chain-37734?sort=p.sort_order&order=ASC&limit=50&gp_product_id=37734,37734
home-1/14805-sterling-silver-13mm-long-short-cable-chain-37734?sort=p.price&order=ASC&limit=100&gp_product_id=37734,37734
African-Turquoise-Faceted-Round-Beads-46089?gp_product_id=39196,39196
12mm-dyed-larimar-39292?search=larimar&limit=25,39292
12mm-dyed-larimar-39292?search=larimar&limit=75,39292
African-Turquoise-Faceted-Round-Beads-46089?gp_product_id=39350,39350
12mm-40cm-multi-burma-jade-round-beads-39389?gp_product_id=39389,39389
Multi-Color-Green-Burma-Jade-Round-Smooth-Beads?gp_product_id=39389,39389
6mm-40cm-multi-burma-jade-round-beads-39390?gp_product_id=39390,39390
13mm-Ready-to-Wear-Thin-Oval-Link-Cable-Chain-with-Clasp?gp_product_id=39414?v=31,39414
19mm-Flat-Oval-Link-Cable-Chain-by-Foot?gp_product_id=39420?v=31,39420
40439-gold-filled-flat-cable-16-inch-chain-with-clasp-rose-gf-39420?gp_product_id=39420?v=31,39420
40439-gold-filled-flat-cable-16-inch-chain-with-clasp-rose-gf-39420?gp_product_id=39420?v=33,39420
40440-gold-filled-flat-cable-18-inch-chain-with-clasp-rose-gf-39421?gp_product_id=39421,39421
Ready-to-Wear-10mm-Oval-Link-Cable-Chain-with-Spring-Ring-Clasp-Available-in-Sterling-Silver-and-Gold-Filled?gp_product_id=39424,39424
15mm-Ready-to-Wear-Oval-Link-Cable-Chain-with-Clasp?gp_product_id=39427,39427
15mm-Ready-to-Wear-Oval-Link-Cable-Chain-with-Clasp?gp_product_id=39430,39430
Ready-to-Wear-Satellite-Curb-Chain-with-Spring-Ring-Clasp?gp_product_id=39438,39438
Ready-to-Wear-Satellite-Curb-Chain-with-Spring-Ring-Clasp?gp_product_id=39438?v=20,39438
Ready-to-Wear-Satellite-Curb-Chain-with-Spring-Ring-Clasp?gp_product_id=39438?v=30,39438
Ready-to-Wear-Satellite-Curb-Chain-with-Spring-Ring-Clasp?gp_product_id=39438?v=31,39438
Ready-to-Wear-Satellite-Curb-Chain-with-Spring-Ring-Clasp?gp_product_id=39438?v=33,39438
Ready-to-Wear-Satellite-Curb-Chain-with-Spring-Ring-Clasp?gp_product_id=39439,39439
13mm-Ready-to-Wear-Thin-Oval-Link-Cable-Chain-with-Clasp?gp_product_id=39440,39440
14mm-Ready-to-Wear-Oval-Link-Cable-Chain-with-Clasp?gp_product_id=39442,39442
15mm-Ready-to-Wear-Oval-Link-Cable-Chain-with-Clasp?gp_product_id=39449,39449
Ready-to-Wear-Satellite-Curb-Chain-with-Spring-Ring-Clasp?gp_product_id=39455,39455
Dark-Blue-Apatite-Round-Smooth-Beads?gp_product_id=39622?v=20,39622
6mm-moonstone-39624?v=31,39624
8mm-moonstone-39625?v=33,39625
11mm-moonstone-39627,39627
3mm-moonstone-39628,39628
4mm-moonstone-39629?v=31,39629
4mm-moonstone-39629?v=31&PageSpeed=noscript,39629
precious-and-semi-precious-gemstone-beads-6/gemstone-beads-moonstone-76/6mm-faceted-grey-moonstone-39631?gp_product_id=39631,39631
Grey-Moonstone-Faceted-Round-Beads?gp_product_id=39631?v=31,39631
6mm-grey-moonstone-39632?v=31,39632
8mm-grey-moonstone-39633?v=33&PageSpeed=noscript,39633
4mm-round-faceted-moonstone-beads-39658,39658
4mm-round-faceted-moonstone-beads-39658?gp_product_id=39658,39658
precious-and-semi-precious-gemstone-beads-6/gemstone-beads-moonstone-76/4mm-round-faceted-moonstone-beads-39658?gp_product_id=39658,39658
precious-and-semi-precious-gemstone-beads-6/gemstone-beads-moonstone-76/4mm-round-faceted-moonstone-beads-39658?limit=25&gp_product_id=39658,39658
4mm-round-faceted-moonstone-beads-39658?gp_product_id=39658?v=20,39658
4mm-round-faceted-moonstone-beads-39658?gp_product_id=39658?v=31,39658
2mm-turqoise-round-beads-39731,39731
16mm-37mm-yellow-diamond-faceted-roundel-beads-39797,39797
tools-and-stringing-supplies-9/thread-and-beading-cord-139/leather-and-suede-cord-210/13031-2mm-leather-cord-25-yards-garnet-indian-leather-40116?sort=rating&order=DESC&limit=25&gp_product_id=40116,40116
tools-and-stringing-supplies-9/thread-and-beading-cord-139/leather-and-suede-cord-210/13017-1mm-leather-cord-25-yards-metal-gold-indian-leather-40121?sort=rating&order=DESC&limit=25&gp_product_id=40121,40121
45mm-60mm-rough-cut-light-grey-diamond-beads-40303,40303
16mm-30mm-green-diamond-button-faceted-40305,40305
findings-jewelry-components-and-parts-3/charms-15/religous-charms-and-pendants-151/148mm-14k-round-miracle-medal-40739?sort=p.model&order=DESC&limit=50&gp_product_id=40739,40739
findings-jewelry-components-and-parts-3/wires-sheets-and-metals-24/4970-14g-gf-12-20-soft-temper-round-wire-40934?sort=p.model&order=DESC&limit=100&gp_product_id=40934,40934
Sterling-Silver-Round-Flat-Micro-Pave-CZ-Pendant-45875?gp_product_id=40985,40985
Sterling-Silver-Round-Flat-Micro-Pave-CZ-Pendant?gp_product_id=40985,40985
Sterling-Silver-Round-Flat-Micro-Pave-CZ-Pendant-45875?gp_product_id=41000,41000
4mm-faceted-apatite-41063,41063
4mm-faceted-apatite-41063?v=31,41063
4mm-faceted-apatite-41063?v=33,41063
4mm-faceted-grey-moonstone-a-quality-41065,41065
4mm-faceted-grey-moonstone-a-quality-41065?PageSpeed=noscript,41065
4mm-faceted-grey-moonstone-a-quality-41065?v=31,41065
4mm-faceted-grey-moonstone-a-quality-41065?v=33,41065
7-8mm-smooth-round-moonstone-beads-41067,41067
7-8mm-smooth-round-moonstone-beads-41067?v=35,41067
10mm-smooth-round-moonstone-beads-41068,41068
10mm-smooth-round-moonstone-beads-41068?v=31,41068
10mm-smooth-round-moonstone-beads-41068?v=33,41068
10mm-faceted-moonstone-41070?gp_product_id=41070,41070
10mm-faceted-moonstone-41070?gp_product_id=41070?v=20,41070
10mm-faceted-moonstone-41070?gp_product_id=41070?v=30,41070
10mm-faceted-moonstone-41070?gp_product_id=41070?v=31,41070
10mm-faceted-moonstone-41070?gp_product_id=41070?v=33,41070
precious-and-semi-precious-gemstone-beads-6/gemstone-beads-moonstone-76/10mm-faceted-moonstone-41070?gp_product_id=41070,41070
precious-and-semi-precious-gemstone-beads-6/gemstone-beads-moonstone-76/10mm-faceted-moonstone-41070?limit=25&gp_product_id=41070,41070
precious-and-semi-precious-gemstone-beads-6/gemstone-beads-moonstone-76/10mm-faceted-moonstone-41070?sort=p.model&order=DESC&gp_product_id=41070,41070
White-Moonstone-Faceted-Round-Beads?gp_product_id=41070,41070
White-Moonstone-Faceted-Round-Beads?gp_product_id=41070?v=30,41070
precious-and-semi-precious-gemstone-beads-6/gemstone-beads-moonstone-76/11mm-faceted-moonstone-41071?gp_product_id=41071,41071
precious-and-semi-precious-gemstone-beads-6/gemstone-beads-moonstone-76/11mm-faceted-moonstone-41071?limit=25&gp_product_id=41071,41071
White-Moonstone-Faceted-Round-Beads?gp_product_id=41071,41071
11mm-faceted-moonstone-41071?gp_product_id=41071?v=20,41071
White-Moonstone-Faceted-Round-Beads?gp_product_id=41071?v=20,41071
11mm-faceted-moonstone-41071?gp_product_id=41071?v=31,41071
sodalite-227/4mm-40cm-sodalite-round-beads-41142?sort=p.model&order=ASC&limit=75&gp_product_id=41142,41142
Xingjiang-Turquoise-Faceted-Pear-Shaped-Beads?gp_product_id=41239,41239
40-50mm-bullet-magnesite-ivory-color-41246,41246
40-50mm-bullet-magnesite-turquoise-light-blue-line-41247,41247
40-50mm-bullet-magnesite-turquoise-light-blue-line-41247?v=31,41247
40-50mm-bullet-magnesite-turquoise-light-blue-line-41247?v=33,41247
gold-filled-beads-29/16724-17x64mm-gold-filled-oval-bead-41558?sort=pd.name&order=ASC&limit=15&gp_product_id=41558,41558
Gold-Filled-Corrugated-Roundel-Beads?gp_product_id=41580,41580
Gold-Filled-Endless-Hoop-Earrings-63839?gp_product_id=41595?v=35,41595
26107-12mm-gold-filled-hoop-endless-41596,41596
Gold-Filled-Endless-Hoop-Earrings-63839?gp_product_id=41596,41596
Gold-Filled-Endless-Hoop-Earrings-63839?gp_product_id=41596?v=30,41596
findings-jewelry-components-and-parts-3/earring-findings-parts-and-components-18/hoop-and-huggie-earrings-177/26109-20mm-gold-filled-hoop-endless-41598?gp_product_id=41598,41598
hoop-and-huggie-earrings-177/26109-20mm-gold-filled-hoop-endless-41598?sort=p.sort_order&order=ASC&gp_product_id=41598,41598
26109-20mm-gold-filled-hoop-endless-41598?gp_product_id=41598?v=20,41598
26110-24mm-gold-filled-hoop-endless-41599?gp_product_id=41599,41599
26111-30mm-gold-filled-hoop-endless-41600,41600
26111-30mm-gold-filled-hoop-endless-41600?gp_product_id=41600,41600
findings-jewelry-components-and-parts-3/earring-findings-parts-and-components-18/hoop-and-huggie-earrings-177/26111-30mm-gold-filled-hoop-endless-41600?gp_product_id=41600,41600
Gold-Filled-Endless-Hoop-Earrings-125mm-Thick?gp_product_id=41600,41600
16747-3x5mm-sterling-silver-twisted-oval-bead-41609,41609
16747-3x5mm-sterling-silver-twisted-oval-bead-41609?v=20,41609
16747-3x5mm-sterling-silver-twisted-oval-bead-41609?v=30,41609
Sterling-Silver-Flower-Pearl-Cap-with-Cubic-Zirconia-49290?gp_product_id=41998,41998
Sterling-Silver-Flower-Pearl-Cap-with-Cubic-Zirconia-49290?gp_product_id=41998?v=20,41998
findings-jewelry-components-and-parts-3/earring-findings-parts-and-components-18/earring-backs-friction-and-screw-back-181/4349-7x18mm-18k-small-omega-clip-42010?sort=p.model&order=ASC&limit=50&gp_product_id=42010,42010
findings-jewelry-components-and-parts-3/earring-findings-parts-and-components-18/earring-backs-friction-and-screw-back-181/3064-45mm-84mm-hole-screw-earnut-type-a-18k-42015?sort=p.model&order=ASC&limit=50&gp_product_id=42015,42015
home-1/3064-45mm-84mm-hole-screw-earnut-type-a-18k-42015?sort=p.model&order=ASC&limit=50&gp_product_id=42015,42015
findings-jewelry-components-and-parts-3/earring-findings-parts-and-components-18/earring-backs-friction-and-screw-back-181/3068-7mm-105mm-hole-guardian-back-18k-42019?sort=p.model&order=ASC&limit=50&gp_product_id=42019,42019
14K-Gold-Jumbo-Rosette-Friction-Push-Earring-Back-Fits-084-096mm-Post?gp_product_id=42053,42053
findings-jewelry-components-and-parts-3/earring-findings-parts-and-components-18/earring-backs-friction-and-screw-back-181/16579-6mm-89mm-hole-guardian-back-14k-42060?sort=p.model&order=ASC&limit=50&gp_product_id=42060,42060
findings-jewelry-components-and-parts-3/earring-findings-parts-and-components-18/earring-backs-friction-and-screw-back-181/16579-6mm-89mm-hole-guardian-back-14k-42060?sort=p.price&order=DESC&limit=75&gp_product_id=42060,42060
Sterling-Silver-Clam-Shell-with-Hook?gp_product_id=42208,42208
41505-4mm-oval-bead-chain-42343,42343
41506-8mm-rolo-chain-42344,42344
41507-4mm-rope-chain-42345,42345
41508-9x55mm-oval-rolo-chain-42346,42346
41509-43mm-oval-fancy-rolo-chain-42347,42347
41510-37mm-oval-rolo-chain-42348,42348
41528-10x22mm-bali-style-dotted-roundel-27mm-hole-42366,42366
95x55mm-sterling-silver-cap-dia019ct,42416
95x55mm-sterling-silver-cap-dia019ct?PageSpeed=noscript,42416
95x55mm-sterling-silver-cap-dia019ct?v=31,42416
95x55mm-sterling-silver-cap-dia019ct?v=33,42416
sterling-silver-charm-with-cz-p-42439,42439
sterling-silver-flower-connector-with-cz,42456
13mm-Ready-to-Wear-Thin-Oval-Link-Cable-Chain-with-Clasp?gp_product_id=42651,42651
Curb-Link-Chain-by-Foot-Available-in-Sterling-Silver-Gold-Filled-14K-and-18K-Gold?gp_product_id=42656,42656
21mm-Oval-Link-Cable-Chain-by-Foot-47077?gp_product_id=42662,42662
21mm-Oval-Link-Cable-Chain-by-Foot-47077?gp_product_id=42663,42663
Tube-Bar-Chain?gp_product_id=42674,42674
gold-filled-dapped-bar-chain,42675
chains-14/sterling-silver-chains-188/chains-14/link-chains-by-foot-129/gold-filled-chains-189/gold-filled-bar-chain-p-42676?sort=pd.name&order=DESC&limit=100&gp_product_id=42676,42676
Ready-to-Wear-Satellite-Curb-Chain-with-Spring-Ring-Clasp?gp_product_id=42685,42685
17mm-Satellite-Chain-by-Foot?gp_product_id=42687,42687
14mm-Oval-Link-Cable-Chain-by-Foot?gp_product_id=42697,42697
14mm-Oval-Link-Cable-Chain-by-Foot?gp_product_id=42697&PageSpeed=noscript,42697
Curb-Link-Chain-by-Foot-Available-in-Sterling-Silver-Gold-Filled-14K-and-18K-Gold?gp_product_id=42741,42741
10mm-Oval-Link-Satellite-Cable-Chain-with-18mm-Smooth-Roundel-by-Foot?gp_product_id=42777,42777
10mm-Oval-Link-Satellite-Cable-Chain-with-18mm-Smooth-Roundel-by-Foot,42777
high-karat-solid-gold-beads-135/high-karat-solid-gold-beads-135/14k-gold-beads-31/14k-gold-beads-without-stones-117/tkr117-2mm-14k-faceted-nugget-bead-11728?sort=pd.name&order=ASC&limit=50&gp_product_id=42820,42820
animal-charms-149/14k-gold-11mm-hen-charm-17pcs-diamond007cts-p-42957?order=ASC&limit=75&gp_product_id=42957,42957
charms-15/zodiac-signs-pendants-and-charms-152/14k-gold-9mm-libra-charm-12pcs-diamond005cts-p-42977?sort=pd.name&order=DESC&limit=75&gp_product_id=42977,42977
charms-15/flowers-and-wildlife-charms-and-pendants-153/14k-gold-10mm-fluer-de-lis-charm-12pcs-diamond005cts?sort=pd.name&order=ASC&limit=75&gp_product_id=43102,43102
14k-gold-6x3mm-marquis-amethyst-bezel-set-connector?search=Marquis%20&limit=100&gp_product_id=43661,43661
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/bar-clasps-161/sterling-silver-30x4mm-5-row-tube-clasp?sort=p.model&order=DESC&limit=75&gp_product_id=43797,43797
findings-jewelry-components-and-parts-3/clasps-sterling-silver-gold-filled-and-more-16/bar-clasps-161/sterling-silver-30x4mm-5-row-tube-clasp?sort=p.price&order=ASC&limit=75&gp_product_id=43797,43797
clasps-sterling-silver-gold-filled-and-more-16/one-touch-clasps-173/sterling-silver-15x10mm-one-touch-cubic-zirconia-clasp-p-43819?sort=rating&order=ASC&limit=100&gp_product_id=43819,43819
clasps-sterling-silver-gold-filled-and-more-16/one-touch-clasps-173/sterling-silver-19x15mm-one-touch-corrugated-clasp-43851?sort=rating&order=ASC&limit=100&gp_product_id=43851,43851
clasps-sterling-silver-gold-filled-and-more-16/one-touch-clasps-173/sterling-silver-15x10mm-one-touch-clasp-p-43929?sort=rating&order=ASC&limit=100&gp_product_id=43929,43929
jump-rings-190/jump-rings-190/sterling-silver-20mm-ring-clasp-43943?sort=pd.name&order=DESC&limit=50&gp_product_id=43943,43943
Sterling-Silver-20mm-Ring-Clasp?gp_product_id=43944,43944
findings-jewelry-components-and-parts-3/bead-caps-cones-and-tops-12/9mm-sterling-silver-and-cz-cap-bar-pearl-drop-p-44133?sort=rating&order=DESC&limit=50&gp_product_id=44133,44133
40X27mm-Sterling-Silver-and-CZ-Multi-Cubic-Zirconia-44967?gp_product_id=44186,44186
